page,product_name,price,rating,ram,product_dimention,camera,battery,processor
https://www.flipkart.com/search?q=mobiles&page=18,Karbonn KX23,"₹1,199",4,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.08MP Rear Camera,1900 mAh Battery,1 Year Manufacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=18,Forme L5,₹899,3.7,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Display,0MP Front Camera,1050 mAh Battery,1 Year Manufacturer Warranty on Handset and 6 Months on Accessories.
https://www.flipkart.com/search?q=mobiles&page=18,Jivi N300 New,₹925,3.8,5 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) QVGA Display,0.03MP + 0MP | 0MP Front Camera,1000 mAh Battery,NA Processor
https://www.flipkart.com/search?q=mobiles&page=18,Jivi N300 New,₹949,3.8,5 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) QVGA Display,0.03MP + 0MP | 0MP Front Camera,1000 mAh Battery,NA Processor
https://www.flipkart.com/search?q=mobiles&page=16,Muphone M350,₹890,4.4,32 MB RAM | 32 MB ROM,3.66 cm (1.44 inch) Display,1.3MP Rear Camera,800 mAh Battery,Domestic Warranty
https://www.flipkart.com/search?q=mobiles&page=16,Muphone M350,"₹1,249",4.4,32 MB RAM | 32 MB ROM,3.66 cm (1.44 inch) Display,1.3MP Rear Camera,800 mAh Battery,Domestic Warranty
https://www.flipkart.com/search?q=mobiles&page=16,"MI3 (Metallic Grey, 16 GB)","₹13,999",4.4,2 GB RAM | 16 GB ROM,12.7 cm (5 inch) Full HD Display,13MP Rear Camera | 2MP Front Camera,3050 mAh Li-Ion Battery,qualcomm Qualcomm Snapdragon 800 8274AB Quad Core 2.3GHz Processor
https://www.flipkart.com/search?q=mobiles&page=16,InFocus Vibe 1,₹899,3.6,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) QVGA Display,0.03MP Rear Camera,1000 mAh Battery,1 Year
https://www.flipkart.com/search?q=mobiles&page=16,"OPPO A9 2020 (Space Purple, 128 GB)","₹18,990",4.4,4 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Battery,Qualcomm SM6125 Processor
https://www.flipkart.com/search?q=mobiles&page=16,GAMMA K1 Nano,₹890,3.5,32 MB RAM | 32 MB ROM,3.56 cm (1.4 inch) Display,0.1MP Rear Camera,1000 mAh Battery,10 Days  Manufacturer Warranty Against Manufacturing Defects
https://www.flipkart.com/search?q=mobiles&page=16,BlackBear i7,"₹1,595",3.8,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,5.08 cm (2 inch) HQVGA Display,0.08MP Rear Camera,1550 mAh Battery,1 Year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries form the date of purchase
https://www.flipkart.com/search?q=mobiles&page=16,"OPPO Ravichandran Ashwin Limited Edition (Black, 64 GB)","₹22,990",4.6,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.82 cm (6.23 inch) Full HD+ Display,16MP Rear Camera | 25MP Front Camera,3400 mAh Battery,MTK P60 Octa Core 2.0 GHz Processor
https://www.flipkart.com/search?q=mobiles&page=10,Lava A5,"₹1,125",4.1,32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1000 mAh Li-ion Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
https://www.flipkart.com/search?q=mobiles&page=10,Tork X9,"₹1,099",3.5,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,7.11 cm (2.8 inch) Display,0.3MP Rear Camera,1800 mAh Battery,1 Year Manufacturer Warranty Against Manufacturing Defects
https://www.flipkart.com/search?q=mobiles&page=25,"Samsung Galaxy A10s (Black, 32 GB)","₹9,490",4.1,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Lithium-ion Battery,1 Year Warranty
https://www.flipkart.com/search?q=mobiles&page=25,Nokia 6700 Slide,"₹8,999",3.8,cm Display,1 Year Manufacturer Warranty,0.3MP Rear Camera,1000 mAh Battery,1 Year Warranty
https://www.flipkart.com/search?q=mobiles&page=25,Kechaoda K33,₹949,3.7,32 MB RAM | 32 MB ROM,3.56 cm (1.4 inch) Display,0.3MP Rear Camera,1000 mAh Battery,1 Year Manufacturer Warranty Against Manufacturing Defects
https://www.flipkart.com/search?q=mobiles&page=25,Kechaoda K33,₹925,4.2,32 MB RAM | 32 MB ROM,3.56 cm (1.4 inch) Display,0.3MP Rear Camera,2500 mAh Battery,1 year brand warranty
https://www.flipkart.com/search?q=mobiles&page=25,Tork X5,"₹1,200",4.4,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,6.1 cm (2.4 inch) Quarter QVGA Display,0.03MP Rear Camera,800 mAh Battery,1 Year manufacture warranty
https://www.flipkart.com/search?q=mobiles&page=17,"LG G8X (Black, 128 GB)","₹54,990",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.26 cm (6.4 inch) Full HD+ Display,12MP + 13MP | 32MP Front Camera,4000 mAh Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
https://www.flipkart.com/search?q=mobiles&page=17,"Samsung Galaxy Note 10 (Aura Black, 256 GB)","₹73,600",4.5,8 GB RAM | 256 GB ROM,16.0 cm (6.3 inch) Display,12MP (Dual Aperture) + 12MP + 16MP | 10MP Front Camera,3500 mAh Battery,1 Year
https://www.flipkart.com/search?q=mobiles&page=17,Salora KT24+ Vishaal,"₹1,099",3.7,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,1.3MP Rear Camera,2700 mAh Battery,Qualcomm MSM8976 Pro Snapdragon 653 octa-core Processor
https://www.flipkart.com/search?q=mobiles&page=17,"OPPO F3 Plus (Gold, 64 GB)","₹22,990",4.3,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.24 cm (6 inch) Full HD Display,16MP Rear Camera | 16MP + 8MP Dual Front Camera,4000 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
https://www.flipkart.com/search?q=mobiles&page=17,"InFocus Turbo 5 Plus (Midnight Black, 32 GB)","₹8,999",3.8,3 GB RAM | 32 GB ROM,13.97 cm (5.5 inch) Display,13MP Rear Camera,4850 mAh Battery,NA Processor
https://www.flipkart.com/search?q=mobiles&page=17,Jivi R21Plus,₹799,4,1 MB RAM | 16 MB ROM | Expandable Upto 128 MB,4.57 cm (1.8 inch) QVGA Display,0.03MP + 0MP | 0MP Front Camera,1000 mAh Battery,NA Processor
https://www.flipkart.com/search?q=mobiles&page=16,"Gionee F9 Plus (Blue, 32 GB)","₹7,499",4.1,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.9 cm (6.26 inch) HD+ Display,13MP + 2MP | 13MP Front Camera,4050 mAh Battery,Spreadtrum Processor
https://www.flipkart.com/search?q=mobiles&page=16,Nokia 3310 DS,"₹3,580",3.8,16 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,2MP Rear Camera,1200 mAh Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
https://www.flipkart.com/search?q=mobiles&page=16,"Alcatel 5V (Black, 32 GB)","₹12,999",4.5,3 GB RAM | 32 GB ROM,15.75 cm (6.2 inch) Display,16MP Rear Camera,4000 mAh Battery,18 MONTHS
https://www.flipkart.com/search?q=mobiles&page=16,"Karbonn K9 Kavach (Black, 16 GB)","₹3,699",4.1,2 GB RAM | 16 GB ROM | Expandable Upto 32 GB,12.7 cm (5 inch) HD Display,5MP Rear Camera,2300 mAh Battery,1 Year Brand Warranty on Handset
https://www.flipkart.com/search?q=mobiles&page=16,"Asus Zenfone 2 Laser (Black, 16 GB)","₹13,699",4.1,3 GB RAM | 16 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Li-Polymer Battery,Qualcomm Snapdragon 615 Octa Core 1.5GHz Processor
https://www.flipkart.com/search?q=mobiles&page=16,Itel it2172,"₹1,090",4.2,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) QVGA Display,0.3MP Rear Camera,1000 mAh Battery,1 Year Brand Warranty
https://www.flipkart.com/search?q=mobiles&page=10,Kechaoda K115,₹949,4.1,32 MB RAM | 32 MB ROM,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months
https://www.flipkart.com/search?q=mobiles&page=10,"Moto G8 Plus (Cosmic Blue, 64 GB)","₹13,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP + 16MP | 25MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 665 Processor
https://www.flipkart.com/search?q=mobiles&page=10,"OPPO A5s (Blue, 32 GB)","₹8,990",4.3,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4230 mAh Battery,MTK MT6765 Processor
https://www.flipkart.com/search?q=mobiles&page=10,Samsung Guru Music 2,"₹1,710",4.3,NA ROM,5.08 cm (2 inch) NA Display,800 mAh Battery,1 Year Manufacturer Warranty,Qualcomm Snapdragon 845 Octa Core Processor
https://www.flipkart.com/search?q=mobiles&page=10,"Asus ZenFone 5Z (Meteor Silver, 128 GB)","₹18,999",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,15.75 cm (6.2 inch) Full HD+ Display,12MP + 8MP | 8MP Front Camera,3300 mAh Battery,12 Month Warranty
https://www.flipkart.com/search?q=mobiles&page=25,Micromax X751,"₹1,199",3.8,56 MB ROM,6.1 cm (2.4 inch) VGA Display,0.3MP Rear Camera,800 mAh Battery,Qualcomm Snapdragon 439 Processor
https://www.flipkart.com/search?q=mobiles&page=25,I Kall K23 Combo of Two Mobiles,"₹1,199",3.7,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) VGA Display,13MP + 2MP | 8MP Front Camera,4030 mAh Battery,12 Months Brand Warranty
https://www.flipkart.com/search?q=mobiles&page=25,"Vivo Y91 (Starry Black, 32 GB)","₹9,990",3.7,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,0.3MP Rear Camera,1800 mAh Battery,1 Year Warranty
https://www.flipkart.com/search?q=mobiles&page=25,InFocus Selfie C2,"₹1,199",3.7,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,3MP Rear Camera,800 mAh Battery,1 Year Warranty
https://www.flipkart.com/search?q=mobiles&page=17,Jivi R21Plus,₹799,4,1 MB RAM | 16 MB ROM | Expandable Upto 128 MB,4.57 cm (1.8 inch) QVGA Display,0.03MP + 0MP | 0MP Front Camera,1000 mAh Battery,Qualcomm Spectra 480 ISP Processor
https://www.flipkart.com/search?q=mobiles&page=17,"Mi 10 (Twilight Grey, 128 GB)","₹51,550",4.9,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,108MP Rear Camera | 20MP Front Camera,4780 mAh Battery,Brand Warranty for 1 Year
https://www.flipkart.com/search?q=mobiles&page=17,"Apple iPhone 11 Pro (Silver, 256 GB)","₹1,21,300",4.7,256 GB ROM,14.73 cm (5.8 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,HUAWEI Kirin 955 ARM Cortex-A72 64-bit + ARM Cortex-A53 64-bit Processor
https://www.flipkart.com/search?q=mobiles&page=17,"Huawei P9 (Titanium Grey, 32 GB)","₹39,999",4.5,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.21 cm (5.2 inch) Full HD Display,12MP + 12MP | 8MP Front Camera,3000 mAh Battery,HUAWEI Kirin 955 ARM Cortex-A72 64-bit + ARM Cortex-A53 64-bit Octa Core 2.5GHz Processor
https://www.flipkart.com/search?q=mobiles&page=17,"Huawei P9 (Prestige Gold, 32 GB)","₹39,999",4.5,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.21 cm (5.2 inch) Full HD Display,12MP + 12MP | 8MP Front Camera,3000 mAh Battery,1 Year Manufacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=16,Gfive U331 & U106 Combo of Two,"₹1,299",3.7,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,950 mAh Battery,Domestic
https://www.flipkart.com/search?q=mobiles&page=16,Gfive U331 & U106 Combo of Two,"₹1,299",3.7,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,950 mAh Battery,Domestic
https://www.flipkart.com/search?q=mobiles&page=16,Karbonn K-Phone 1,"₹1,390",3.8,256 MB RAM | 160 MB ROM,6.1 cm (2.4 inch) QVGA Display,1.3MP Rear Camera,1400 mAh Battery,1 Year Manufacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=16,Gfive U331 & U106 Combo of Two,"₹1,299",3.7,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,950 mAh Battery,Domestic
https://www.flipkart.com/search?q=mobiles&page=10,Micromax X380,₹740,4,32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,2500 mAh Battery,MTK MT6771V (P70) Processor
https://www.flipkart.com/search?q=mobiles&page=10,"OPPO A9 (Marble Green, 128 GB)","₹16,490",4.4,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,16MP + 2MP | 16MP Front Camera,4020 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Plus Processor
https://www.flipkart.com/search?q=mobiles&page=10,"Nubia Redmagic 3S (Cyber Shade, 256 GB)","₹47,999",4.4,12 GB RAM | 256 GB ROM,16.89 cm (6.65 inch) Full HD Display,48MP Rear Camera | 16MP Front Camera,5000 mAh Li-ion Polymer Battery,Qualcomm Snapdragon 636 Processor
https://www.flipkart.com/search?q=mobiles&page=25,MTR Mt07,₹629,4,64 MB RAM | 64 MB ROM,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Battery,1 Year Warranty
https://www.flipkart.com/search?q=mobiles&page=25,MTR Mt07,₹999,3.7,64 MB RAM | 64 MB ROM,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Battery,1 Year Manufacturer Warranty Against Manufacturing Defects
https://www.flipkart.com/search?q=mobiles&page=24,nuvo FLASH,₹849,3.6,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,6.1 cm (2.4 inch) QVGA Display,1.3MP Rear Camera,1000 mAh Battery,1 Year Manufacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=24,"Samsung Galaxy Note 9 (Ocean Blue, 512 GB)","₹89,499",4.6,8 GB RAM | 512 GB ROM | Expandable Upto 512 GB,16.26 cm (6.4 inch) Quad HD+ Display,12MP + 12MP | 8MP Front Camera,4000 mAh Lithium-ion Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
https://www.flipkart.com/search?q=mobiles&page=24,MTR Shakti,₹599,4.2,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,0.08MP Rear Camera,800 mAh Battery,6 Months
https://www.flipkart.com/search?q=mobiles&page=24,SHOMI S100,₹799,3.4,32 MB RAM | 32 MB ROM,4.57 cm (1.8 Inch) QVGA Display,0.3MP Rear Camera,1000 mAh Battery,1 Year Manufacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=24,Kechaoda K115,₹949,4.1,32 MB RAM | 32 MB ROM,3.66 cm (1.44 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,6 Months
https://www.flipkart.com/search?q=mobiles&page=24,"OPPO A5s (Black, 32 GB)","₹9,490",4.3,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4230 mAh Battery,MTK MT6765 Processor
https://www.flipkart.com/search?q=mobiles&page=24,"OPPO A5s (Blue, 32 GB)","₹13,744",4.3,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4230 mAh Battery,MTK MT6765 Processor
https://www.flipkart.com/search?q=mobiles&page=24,Micromax X741,"₹1,900",4,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1750 mAh Battery,"1 Year Product and 6 Month Accessories	Manufacturer Warranty	Repair or Replacement	Manufacture Defect	Liquid or Damaged"
https://www.flipkart.com/search?q=mobiles&page=24,"Samsung Galaxy S10e (Prism White, 128 GB)","₹58,000",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,14.73 cm (5.8 inch) Full HD+ Display,16MP + 12MP | 10MP Front Camera,3100 mAh Lithium-ion Battery,Exynos 9 9820 Processor
https://www.flipkart.com/search?q=mobiles&page=24,Kechaoda A26,₹970,4.1,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) Display,800 mAh Battery,1 Year Company Warranty,1 Year
https://www.flipkart.com/search?q=mobiles&page=24,InFocus VIBE 2,"₹1,129",4.4,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.5MP Rear Camera,1000 mAh Battery,1 Year Manufacturer Warranty Against Manufacturing Defects
https://www.flipkart.com/search?q=mobiles&page=24,Kechaoda A26,₹970,4.1,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) Display,800 mAh Battery,1 Year Company Warranty,1 Year Manufacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=24,Tork X5,₹999,3.8,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,2500 mAh Battery,15 months manufacturer warranty for device and 6 months for accessories; Service centers available only in North and West India
https://www.flipkart.com/search?q=mobiles&page=24,InFocus Hero Selfie C1,₹950,3.9,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,1.3MP Rear Camera | 0.3MP Front Camera,1000 mAh Battery,ARM7 architecture (Single core) Processor
https://www.flipkart.com/search?q=mobiles&page=24,"Comio S1 4G (Sunrise Gold, 32 GB)","₹8,295",3.8,2 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.21 cm (5.2 inch) HD Display,13MP Rear Camera | 8MP Front Camera,2700 mAh Battery,1 Year Warranty
https://www.flipkart.com/search?q=mobiles&page=24,Itel it5260,"₹1,239",4.2,8 MB RAM | 8 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera | 0MP Front Camera,1900 mAh Battery,1 Year Manufacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=24,Ziox Tube Light,"₹1,313",4,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1800 mAh Battery,1 Year Manufacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=24,Kechaoda K35,"₹1,500",4,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,7.11 cm (2.8 inch) QVGA Display,0.3MP Rear Camera | 0.3MP Front Camera,1700 mAh Battery,10 Days
https://www.flipkart.com/search?q=mobiles&page=22,"Vivo V11 Pro (Dazzling Gold, 64 GB)","₹22,990",4.5,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.28 cm (6.41 inch) Full HD+ Display,12MP + 5MP | 25MP Front Camera,3400 mAh Li-ion Battery,2.0 GHz Qualcomm Snapdragon 660 AIE Processor
https://www.flipkart.com/search?q=mobiles&page=24,Kechaoda K35,"₹1,300",4,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,7.11 cm (2.8 inch) QVGA Display,0.3MP Rear Camera | 0.3MP Front Camera,1700 mAh Battery,12 MONTHS
https://www.flipkart.com/search?q=mobiles&page=24,Mymax M40,₹799,3.5,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,1.3MP Rear Camera,1000 mAh Battery,12 MONTHS
https://www.flipkart.com/search?q=mobiles&page=24,MTR MT 316,₹699,3.2,64 MB RAM | 64 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,800 mAh Battery,1 Year Manufacturer warranty
https://www.flipkart.com/search?q=mobiles&page=24,MTR MT 316,"₹1,199",3.2,64 MB RAM | 64 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,800 mAh Battery,Qualcomm Snapdragon Quad core Processor
https://www.flipkart.com/search?q=mobiles&page=22,Tork T27 Boom,"₹1,299",3.3,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,2800 mAh Battery,1 Year Manufacturer Warranty Against Manufacturing Defects
https://www.flipkart.com/search?q=mobiles&page=22,EcoTel E12,₹580,3.3,32 MB RAM | 64 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,1 Year Warranty
https://www.flipkart.com/search?q=mobiles&page=22,EcoTel E12,₹580,4,32 MB RAM | 64 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,1 Year Warranty
https://www.flipkart.com/search?q=mobiles&page=22,"LG Q6 (Platinum, 32 GB)","₹9,999",4.1,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,13.97 cm (5.5 inch) Full HD+ Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Li-ion Battery,Qualcomm Snapdragon 435 1.4 GHz Octacore Processor
https://www.flipkart.com/search?q=mobiles&page=22,InFocus Hero Power B1,"₹1,564",3.5,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,3000 mAh Battery,1 Year Warranty
https://www.flipkart.com/search?q=mobiles&page=22,I Kall K31 with Flash Light/K31 Mobile,₹649,3.8,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,15 Month  Manufacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=20,"Vivo Y91i (Fusion Black, 16 GB)","₹8,990",4.4,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,4030 mAh Li-ion Battery,MTK Helio P22 Processor
https://www.flipkart.com/search?q=mobiles&page=21,Tork T13 Banana,₹898,4,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1000 mAh Battery,1 Year Manufacturer Warranty Against Manufacturing Defects
https://www.flipkart.com/search?q=mobiles&page=15,"Lenovo X2-AP (Gold, 32 GB)","₹17,499",3.7,2 GB RAM | 32 GB ROM,12.7 cm (5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,2300 mAh Li-Polymer Battery,MediaTek 6595M Processor
https://www.flipkart.com/search?q=mobiles&page=22,Tork X5,₹999,3.8,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,2500 mAh Battery,1 Year Manufacturer Warranty Against Manufacturing Defects
https://www.flipkart.com/search?q=mobiles&page=22,"Panasonic Eluga Ray 550 (Gold, 32 GB)","₹5,950",3.6,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,14.48 cm (5.7 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,3250 mAh Lithium-ion Battery,Mediatek MTK 6737H Quad Core Processor
https://www.flipkart.com/search?q=mobiles&page=22,I-Plus I-5,₹699,4.4,20 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,0.03MP Rear Camera,1000 mAh Battery,One Year Manufacturing Warranty
https://www.flipkart.com/search?q=mobiles&page=22,"Vivo Y17 (Mineral Blue, 128 GB)","₹13,900",4.2,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP + 8MP | 20MP Front Camera,5000 mAh Lithium-ion Battery,MTK Helio P35 (MT6765) Processor
https://www.flipkart.com/search?q=mobiles&page=22,MIXX M1 Gold,₹699,2.9,64 MB RAM | 64 MB ROM | Expandable Upto 128 GB,4.57 cm (1.8 inch) Display,2.4MP Rear Camera,1099 mAh Battery,1 Year Warranty
https://www.flipkart.com/search?q=mobiles&page=22,"Nokia 7.2 (Cyan Green, 64 GB)","₹16,399",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP + 8MP | 20MP Front Camera,3500 mAh Battery,Qualcomm Snapdragon 660 Processor
https://www.flipkart.com/search?q=mobiles&page=20,"Samsung Galaxy S8 Plus (Orchid Grey, 64 GB)","₹56,899",4.6,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) Quad HD+ Display,12MP Rear Camera | 8MP Front Camera,3500 mAh Battery,8895 Processor
https://www.flipkart.com/search?q=mobiles&page=20,"Panasonic Eluga X1 (Grey, 64 GB)","₹24,999",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.7 cm (6.18 inch) Full HD+ Display,16MP + 5MP | 16MP Front Camera,3000 mAh Li-ion Polymer Battery,P60 (MT6771) Processor
https://www.flipkart.com/search?q=mobiles&page=20,"Honor 8X (Blue, 64 GB)","₹19,999",4.4,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) Full HD+ Display,20MP + 2MP | 16MP Front Camera,3750 mAh Battery,2.2 GHz Kirin 710 Octa Core Processor
https://www.flipkart.com/search?q=mobiles&page=20,"Mi 10 (Coral Green, 256 GB)","₹52,447",4.9,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,108MP Rear Camera | 20MP Front Camera,4780 mAh Battery,Qualcomm Spectra 480 ISP Processor
https://www.flipkart.com/search?q=mobiles&page=20,Lava A7,"₹1,649",4.2,32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1750 mAh Battery,MTK6261M Processor
https://www.flipkart.com/search?q=mobiles&page=21,"Asus Padfone Mini (White, 8 GB)","₹12,999",3.5,1 GB RAM | 8 GB ROM | Expandable Upto 64 GB,10.16 cm (4 inch) WVGA Display,8MP Rear Camera | 2MP Front Camera,1200 mAh Lithium Battery,Intel Atom Z2560 Processor
